Timestamp,Anemometer,Barometer,Dewpoint,Thermometer
2020-01-22 18:00:00,12.4107,30.1058929,52.57143,54.25357
2020-01-22 19:00:00,10.2143,30.1160357,53.17857,54.83571
2020-01-22 20:00:00,9.3929,30.1286429,54.00000,55.74464
2020-01-22 21:00:00,8.7857,30.1360714,54.82143,56.42500
2020-01-22 22:00:00,5.9464,30.1325536,55.44643,57.09286
2020-01-22 23:00:00,4.4000,30.1344364,53.20000,54.80000
2020-01-23 00:00:00,2.2857,30.1185357,52.00000,53.38571
2020-01-23 01:00:00,2.2037,30.1040556,52.00000,53.15185
2020-01-23 02:00:00,1.9474,30.0843509,52.00000,53.05789
2020-01-23 03:00:00,1.9815,30.0783148,52.00000,53.04444
2020-01-23 04:00:00,1.6545,30.0708909,52.80000,53.78000
2020-01-23 05:00:00,0.6250,30.0700893,53.98214,54.72500
2020-01-23 06:00:00,0.4000,30.0766909,54.56364,55.37273
2020-01-23 07:00:00,0.4815,30.0874630,55.24074,56.08704
2020-01-23 08:00:00,0.4464,30.1087143,57.33929,58.02857
2020-01-23 09:00:00,0.4909,30.1178545,60.10909,60.87636
2020-01-23 10:00:00,0.6545,30.1351091,61.83636,63.09091
2020-01-23 11:00:00,4.5614,30.1161579,62.68421,66.64386
2020-01-23 12:00:00,3.6481,30.0953519,61.24074,68.73148
2020-01-23 13:00:00,3.9818,30.0774364,60.21818,67.66909
2020-01-23 14:00:00,2.1964,30.0658393,61.01786,67.34821
2020-01-23 15:00:00,2.9464,30.0477500,60.28571,68.06071
2020-01-23 16:00:00,2.5000,30.0370179,60.00000,65.71429
2020-01-23 17:00:00,3.2909,30.0318364,59.05455,63.90182
2020-01-23 18:00:00,4.0926,30.0511852,59.66667,63.11296
2020-01-23 19:00:00,1.0000,30.0601607,59.16071,62.71429
2020-01-23 20:00:00,0.3636,30.0606545,59.00000,62.05091
2020-01-23 21:00:00,1.3036,30.0597679,59.00000,61.36071
2020-01-23 22:00:00,0.5536,30.0636964,58.32143,60.62143
2020-01-23 23:00:00,0.0893,30.0563036,58.69643,60.55179
2020-01-24 00:00:00,1.9455,30.0388727,59.12727,61.17636
2020-01-24 01:00:00,1.1429,30.0270179,60.00000,61.66786
2020-01-24 02:00:00,1.9464,30.0171786,60.73214,62.44286
2020-01-24 03:00:00,1.7091,30.0083273,61.00000,62.91455
2020-01-24 04:00:00,1.0185,30.0077963,61.00000,62.83889
2020-01-24 05:00:00,1.6909,30.0053636,60.72727,62.27273
2020-01-24 06:00:00,1.6071,30.0236250,61.16071,62.55536
2020-01-24 07:00:00,3.2857,30.0291429,62.17857,63.35893
2020-01-24 08:00:00,2.2727,30.0427818,63.05455,64.05091
2020-01-24 09:00:00,3.3750,30.0580714,64.26786,66.56250
2020-01-24 10:00:00,3.1250,30.0640179,65.44643,70.87500
2020-01-24 11:00:00,2.6964,30.0538393,66.00000,72.79464
2020-01-24 12:00:00,3.5000,30.0219464,65.85714,74.54286
2020-01-24 13:00:00,3.8393,29.9907679,65.35714,75.07857
2020-01-24 14:00:00,3.3571,29.9763214,65.42857,75.76429
2020-01-24 15:00:00,2.5357,29.9645536,64.71429,76.60179
2020-01-24 16:00:00,1.5849,29.9580377,63.98113,75.82830
2020-01-24 17:00:00,0.4286,29.9630893,64.03571,72.99286
2020-01-24 18:00:00,0.1273,29.9790909,64.00000,68.92364
2020-01-24 19:00:00,0.0714,29.9990536,64.01786,68.34821
2020-01-24 20:00:00,0.0357,30.0115000,64.01786,68.68393
2020-01-24 21:00:00,0.1071,30.0086607,63.00000,67.13929
2020-01-24 22:00:00,0.0000,30.0124286,62.69643,65.50536
2020-01-24 23:00:00,0.0000,30.0198545,61.92727,64.25455
2020-01-25 00:00:00,0.0000,30.0118000,61.58182,63.81091
2020-01-25 01:00:00,0.4107,30.0024643,61.01786,63.20357
2020-01-25 02:00:00,2.4727,30.0054545,61.16364,62.82727
2020-01-25 03:00:00,6.7455,30.0016364,60.20000,61.94909
2020-01-25 04:00:00,7.2909,30.0052182,58.00000,60.34000
2020-01-25 05:00:00,8.4000,30.0212000,55.52727,58.56545
2020-01-25 06:00:00,6.5179,30.0390893,53.78571,56.48036
2020-01-25 07:00:00,3.7636,30.0661818,53.00000,54.83455
2020-01-25 08:00:00,4.4107,30.0946607,53.23214,55.31429
2020-01-25 09:00:00,8.4643,30.1102143,50.69643,58.53393
2020-01-25 10:00:00,6.3214,30.1225893,47.00000,61.44464
2020-01-25 11:00:00,10.6909,30.1122545,42.85455,63.96000
2020-01-25 12:00:00,9.3091,30.0837273,41.43636,65.89636
2020-01-25 13:00:00,9.5455,30.0546727,40.10909,66.98364
2020-01-25 14:00:00,7.3750,30.0271250,41.25000,67.53929
2020-01-25 15:00:00,7.2321,30.0204821,40.57143,67.83929
2020-01-25 16:00:00,8.4074,30.0297963,39.03704,67.32037
2020-01-25 17:00:00,4.0727,30.0338909,45.40000,63.79273
2020-01-25 18:00:00,0.3704,30.0443889,50.51852,59.65185
2020-01-25 19:00:00,0.0000,30.0595714,50.23214,58.14464
2020-01-25 20:00:00,0.9818,30.0695636,49.23636,55.61818
2020-01-25 21:00:00,1.1818,30.0809455,45.40000,55.02182
2020-01-25 22:00:00,3.1071,30.0990714,42.07143,54.02500
2020-01-25 23:00:00,1.1429,30.1030536,42.85714,52.36071
2020-01-26 00:00:00,2.1786,30.1031607,43.85714,51.11071
2020-01-26 01:00:00,1.2500,30.1065000,44.00000,49.55714
2020-01-26 02:00:00,0.0000,30.0990182,43.89091,48.62182
2020-01-26 03:00:00,1.1250,30.0972500,43.44643,48.01429
2020-01-26 04:00:00,0.0000,30.0850909,42.87273,47.57818
2020-01-26 05:00:00,0.0893,30.0819464,42.00000,47.01071
2020-01-26 06:00:00,0.1818,30.0825818,42.00000,46.89818
2020-01-26 07:00:00,0.9821,30.1119107,41.33929,46.45714
2020-01-26 08:00:00,0.5000,30.1165179,42.19643,48.39821
2020-01-26 09:00:00,0.5357,30.1200179,42.37500,53.34286
2020-01-26 10:00:00,0.7857,30.1255357,41.91071,57.01786
2020-01-26 11:00:00,1.2727,30.1266545,41.81818,59.43455
2020-01-26 12:00:00,1.9818,30.1022545,41.52727,61.56000
2020-01-26 13:00:00,1.6607,30.0712679,41.66071,63.26607
2020-01-26 14:00:00,0.2143,30.0384643,47.17857,61.84643
2020-01-26 15:00:00,0.3929,30.0226786,47.82143,61.57857
2020-01-26 16:00:00,0.2679,30.0210000,47.08929,61.59464
2020-01-26 17:00:00,0.1250,30.0293036,46.55357,60.40893
2020-01-26 18:00:00,0.0000,30.0428571,47.55357,58.85000
2020-01-26 19:00:00,0.0000,30.0487321,48.19643,58.53393
2020-01-26 20:00:00,0.0000,30.0539107,49.08929,58.25714
2020-01-26 21:00:00,0.0000,30.0384643,49.08929,57.19821
2020-01-26 22:00:00,0.0000,30.0349107,49.67857,56.80357
2020-01-26 23:00:00,0.0000,30.0305714,49.67857,57.04286
2020-01-27 00:00:00,0.0000,30.0164107,49.80357,56.67321
2020-01-27 01:00:00,0.0000,29.9879643,49.19643,56.26429
2020-01-27 02:00:00,0.0000,29.9837143,50.21429,56.40179
2020-01-27 03:00:00,0.0000,29.9776250,50.75000,55.71250
2020-01-27 04:00:00,0.0000,29.9741296,51.16667,54.90741
2020-01-27 05:00:00,0.2143,29.9620714,50.80357,54.82143
2020-01-27 06:00:00,0.0000,29.9660182,50.09091,55.08182
2020-01-27 07:00:00,0.0000,29.9794643,50.03571,55.81607
2020-01-27 08:00:00,0.0000,29.9856727,50.18182,56.60182
2020-01-27 09:00:00,0.0000,29.9865185,49.22222,58.38704
2020-01-27 10:00:00,0.0000,29.9886250,47.12500,61.33929
2020-01-27 11:00:00,0.6071,29.9753750,45.94643,65.35714
2020-01-27 12:00:00,0.5818,29.9411818,45.32727,67.40364
2020-01-27 13:00:00,0.1818,29.9016000,45.96364,68.55273
2020-01-27 14:00:00,0.1964,29.8886429,49.80357,67.20714
2020-01-27 15:00:00,0.7321,29.8767857,53.57143,64.66429
2020-01-27 16:00:00,0.0893,29.8770893,53.30357,63.35179
2020-01-27 17:00:00,0.2500,29.8879333,52.26667,62.37667
2020-01-27 18:00:00,0.0179,29.8956429,51.51786,62.02143
2020-01-27 19:00:00,0.0000,29.9130357,51.50000,62.07321
2020-01-27 20:00:00,0.0000,29.9197273,52.00000,62.00545
2020-01-27 21:00:00,0.0000,29.9217091,52.18182,62.35636
2020-01-27 22:00:00,0.0000,29.9307222,52.72222,61.93519
2020-01-27 23:00:00,0.2143,29.9335536,52.33929,61.28214
2020-01-28 00:00:00,1.0893,29.9244643,52.00000,60.12857
2020-01-28 01:00:00,2.7273,29.9262000,52.58182,58.96545
2020-01-28 02:00:00,1.8929,29.9235000,52.10714,57.81250
2020-01-28 03:00:00,1.0909,29.9146000,51.69091,56.68364
2020-01-28 04:00:00,0.7273,29.9178182,50.65455,54.78727
2020-01-28 05:00:00,0.1455,29.9251818,49.41818,53.37818
2020-01-28 06:00:00,0.0909,29.9481455,49.00000,52.34000
2020-01-28 07:00:00,0.6250,29.9749107,48.46429,51.16607
2020-01-28 08:00:00,1.5893,29.9890000,49.55357,52.58750
2020-01-28 09:00:00,1.9286,30.0039643,50.78571,56.49821
2020-01-28 10:00:00,5.6545,30.0160727,50.03636,58.41636
2020-01-28 11:00:00,4.9821,30.0078929,50.53571,59.12321
2020-01-28 12:00:00,7.4906,29.9840755,49.45283,59.66792
2020-01-28 13:00:00,7.3019,29.9590943,49.18868,60.45849
2020-01-28 14:00:00,7.2909,29.9462545,47.65455,60.41818
2020-01-28 15:00:00,5.6364,29.9411091,47.16364,59.88909
2020-01-28 16:00:00,5.5179,29.9411429,48.58929,58.93929
2020-01-28 17:00:00,2.0000,29.9564643,48.98214,58.26429
2020-01-28 18:00:00,0.0357,29.9674643,48.25000,57.10893
2020-01-28 19:00:00,0.0545,29.9931273,48.92727,56.33273
2020-01-28 20:00:00,0.1091,30.0089636,48.25455,54.75636
2020-01-28 21:00:00,0.0000,30.0173571,47.50000,54.71429
2020-01-28 22:00:00,0.0000,30.0253750,47.00000,55.22321
2020-01-28 23:00:00,0.0000,30.0206607,46.89286,55.20357
2020-01-29 00:00:00,0.0000,30.0025273,46.09091,53.47455
2020-01-29 01:00:00,0.0000,29.9982143,45.69643,52.58393
2020-01-29 02:00:00,0.0000,29.9900000,45.21429,51.75000
2020-01-29 03:00:00,0.0000,29.9789286,45.00000,50.60536
2020-01-29 04:00:00,0.0000,29.9664909,45.00000,49.99455
2020-01-29 05:00:00,0.0000,29.9637321,45.50000,50.16786
2020-01-29 06:00:00,0.0000,29.9727500,46.01786,50.17679
2020-01-29 07:00:00,0.0000,29.9831607,45.76786,49.20714
2020-01-29 08:00:00,0.0000,29.9837273,49.32727,53.61091
2020-01-29 09:00:00,0.0000,29.9830179,54.71429,61.83214
2020-01-29 10:00:00,0.0364,29.9850545,56.25455,65.48545
2020-01-29 11:00:00,0.0370,29.9539259,57.00000,66.80926
2020-01-29 12:00:00,0.3036,29.9238929,57.33929,66.89821
2020-01-29 13:00:00,0.0893,29.8973036,57.60714,66.06250
2020-01-29 14:00:00,0.3393,29.8982679,57.92857,66.04464
2020-01-29 15:00:00,0.7500,29.8990357,57.48214,65.37857
2020-01-29 16:00:00,0.8571,29.8757500,56.76786,63.25179
2020-01-29 17:00:00,0.0000,29.8606964,57.01786,62.28750
2020-01-29 18:00:00,0.4545,29.8559455,57.83636,61.11273
2020-01-29 19:00:00,0.0182,29.8461273,58.07273,60.60364
2020-01-29 20:00:00,0.0000,29.8449821,58.00000,59.81250
2020-01-29 21:00:00,0.0000,29.8408727,58.00000,59.40182
2020-01-29 22:00:00,0.0000,29.8320182,57.92727,59.17091
2020-01-29 23:00:00,0.0000,29.8289821,56.92857,58.30357
2020-01-30 00:00:00,0.6727,29.8218727,56.00000,57.44182
2020-01-30 01:00:00,2.8571,29.8303571,56.00000,57.07679
2020-01-30 02:00:00,2.4444,29.8369815,56.77778,57.90000
2020-01-30 03:00:00,4.2500,29.8541250,57.69643,58.79821
2020-01-30 04:00:00,5.6364,29.8663091,57.00000,58.26727
2020-01-30 05:00:00,7.3214,29.8841071,57.48214,58.80357
2020-01-30 06:00:00,9.6964,29.9030714,57.46429,58.92500
2020-01-30 07:00:00,9.4286,29.9350179,57.32143,59.07857
2020-01-30 08:00:00,8.3750,29.9561607,57.73214,59.96071
2020-01-30 09:00:00,7.5818,29.9777818,58.52727,61.76545
2020-01-30 10:00:00,8.5000,30.0009821,59.71429,63.88750
2020-01-30 11:00:00,10.0179,29.9943750,59.85714,65.01964
2020-01-30 12:00:00,10.8393,29.9710179,59.39286,64.89286
2020-01-30 13:00:00,11.3929,29.9485357,59.14286,64.01250
2020-01-30 14:00:00,11.2857,29.9531786,59.00000,63.99286
2020-01-30 15:00:00,10.5185,29.9804074,58.01852,62.29259
2020-01-30 16:00:00,11.5357,29.9814107,57.85714,60.90357
2020-01-30 17:00:00,10.3929,29.9854643,57.46429,60.23214
2020-01-30 18:00:00,9.8929,30.0002143,58.00000,60.20000
2020-01-30 19:00:00,7.7500,30.0087321,58.41071,60.42500
2020-01-30 20:00:00,6.2000,30.0305273,59.00000,60.71091
2020-01-30 21:00:00,2.8929,30.0327679,59.69643,61.24821
2020-01-30 22:00:00,2.6429,30.0351429,59.01786,61.05000
2020-01-30 23:00:00,2.4000,30.0423818,58.98182,60.45091
2020-01-31 00:00:00,1.5273,30.0265273,58.05455,59.51273
2020-01-31 01:00:00,0.0000,30.0096786,58.00000,59.20714
2020-01-31 02:00:00,0.3273,30.0046727,58.00000,59.09091
2020-01-31 03:00:00,0.1429,30.0096071,58.00000,59.01964
2020-01-31 04:00:00,0.1964,30.0080357,57.50000,58.60357
2020-01-31 05:00:00,0.4464,30.0213750,57.00000,58.35357
2020-01-31 06:00:00,0.1273,30.0318364,57.47273,58.55091
2020-01-31 07:00:00,1.0357,30.0420714,58.78571,59.75893
2020-01-31 08:00:00,1.9107,30.0554107,61.58929,62.90357
2020-01-31 09:00:00,2.9464,30.0470000,62.57143,64.41250
2020-01-31 10:00:00,2.2143,30.0319286,62.01786,64.46071
2020-01-31 11:00:00,0.9643,30.0233929,63.00000,66.29286
2020-01-31 12:00:00,0.9821,30.0316964,64.96429,68.60893
2020-01-31 13:00:00,1.3818,29.9985091,65.98182,70.87455
2020-01-31 14:00:00,3.6727,29.9721455,65.41818,73.06909
2020-01-31 15:00:00,3.0179,29.9393036,64.76786,73.38393
2020-01-31 16:00:00,4.6786,29.9392321,64.17857,72.29643
2020-01-31 17:00:00,2.3036,29.9611071,64.12500,70.80000
2020-01-31 18:00:00,2.9818,29.9418545,64.00000,68.39818
2020-01-31 19:00:00,1.3214,29.9739286,63.83929,67.34107
2020-01-31 20:00:00,4.1455,29.9780182,60.27273,63.10364
2020-01-31 21:00:00,6.6250,30.0025357,57.66071,59.56429
2020-01-31 22:00:00,5.6071,29.9878929,57.00000,58.43393
2020-01-31 23:00:00,2.5091,29.9928909,57.00000,58.43455
2020-02-01 00:00:00,2.1964,29.9683929,57.73214,58.66429
2020-02-01 01:00:00,1.5179,29.9436071,58.00000,58.86429
2020-02-01 02:00:00,1.3036,29.9410179,58.00000,58.96071
2020-02-01 03:00:00,1.1429,29.9428214,57.80357,58.61964
2020-02-01 04:00:00,1.5000,29.9478393,57.00000,57.75893
2020-02-01 05:00:00,1.0000,29.9533091,56.63636,57.32000
2020-02-01 06:00:00,0.7679,29.9716607,56.00000,56.67679
2020-02-01 07:00:00,1.3393,29.9785893,55.42857,56.07321
2020-02-01 08:00:00,2.0000,29.9893750,54.30357,55.06071
2020-02-01 09:00:00,1.0727,29.9948545,54.00000,54.88909
2020-02-01 10:00:00,1.9167,29.9981500,54.00000,54.92000
2020-02-01 11:00:00,2.1607,29.9742321,54.00000,55.08214
2020-02-01 12:00:00,1.3393,29.9582143,54.98214,55.66429
2020-02-01 13:00:00,0.9444,29.9269815,56.18519,56.86111
2020-02-01 14:00:00,1.5893,29.9043036,58.07143,58.94286
2020-02-01 15:00:00,3.9107,29.8981071,59.03571,60.97500
2020-02-01 16:00:00,5.1273,29.9126182,59.14545,62.14000
2020-02-01 17:00:00,5.8235,29.9198431,59.00000,62.13529
2020-02-01 18:00:00,4.4286,29.9373750,58.30357,61.47321
2020-02-01 19:00:00,5.2500,29.9555893,57.10714,60.30357
2020-02-01 20:00:00,6.1964,29.9843750,54.91071,58.66607
2020-02-01 21:00:00,11.9444,30.0131111,53.44444,57.29259
2020-02-01 22:00:00,11.8750,30.0412679,50.71429,55.64107
2020-02-01 23:00:00,10.3929,30.0562321,48.98214,54.38571
2020-02-02 00:00:00,9.9455,30.0595455,47.27273,53.21273
2020-02-02 01:00:00,6.5179,30.0560714,46.67857,51.72857
2020-02-02 02:00:00,8.0357,30.0611250,45.89286,50.18750
2020-02-02 03:00:00,7.6909,30.0847818,45.09091,48.83818
2020-02-02 04:00:00,7.5091,30.0880727,45.16364,48.28182
2020-02-02 05:00:00,6.6182,30.1033091,45.00000,47.52727
2020-02-02 06:00:00,4.1786,30.1222143,44.16071,46.55000
2020-02-02 07:00:00,2.8036,30.1302143,43.98214,45.80714
2020-02-02 08:00:00,6.7500,30.1489286,44.05357,47.12321
2020-02-02 09:00:00,9.3929,30.1737500,44.00000,50.48214
2020-02-02 10:00:00,12.4000,30.1719273,42.81818,54.07455
2020-02-02 11:00:00,8.0714,30.1511250,41.71429,56.59286
2020-02-02 12:00:00,8.2182,30.1224909,42.10909,58.74727
2020-02-02 13:00:00,7.0536,30.0834821,42.76786,60.99643
2020-02-02 14:00:00,8.8727,30.0720182,41.56364,62.60909
2020-02-02 15:00:00,7.9464,30.0621964,41.07143,63.69821
2020-02-02 16:00:00,6.5926,30.0618889,41.00000,63.80926
2020-02-02 17:00:00,1.4528,30.0621321,41.01887,63.26604
2020-02-02 18:00:00,0.0000,30.0812182,42.30909,60.89455
2020-02-02 19:00:00,0.1964,30.0935000,43.53571,58.04286
2020-02-02 20:00:00,0.6429,30.1089821,44.00000,55.20179
2020-02-02 21:00:00,1.2679,30.1156786,44.82143,54.05893
2020-02-02 22:00:00,1.3750,30.1286250,45.00000,52.43750
2020-02-02 23:00:00,2.0000,30.1267818,45.00000,51.67636
2020-02-03 00:00:00,0.1607,30.1253929,44.64286,49.83929
2020-02-03 01:00:00,0.1481,30.1225000,44.53704,48.95370
2020-02-03 02:00:00,0.0179,30.1156071,44.26786,48.08036
2020-02-03 03:00:00,0.3929,30.1122857,45.62500,49.24464
2020-02-03 04:00:00,0.0727,30.1169818,44.72727,47.78545
2020-02-03 05:00:00,0.0000,30.1185536,44.73214,47.32500
2020-02-03 06:00:00,0.0000,30.1324464,44.30357,46.73929
2020-02-03 07:00:00,0.0000,30.1602500,43.92857,45.89107
2020-02-03 08:00:00,0.0000,30.1894286,46.55357,48.63393
2020-02-03 09:00:00,0.0000,30.2050364,50.16364,55.21818
2020-02-03 10:00:00,0.3750,30.2130357,51.75000,61.22500
2020-02-03 11:00:00,0.4643,30.1975000,50.19643,65.44464
2020-02-03 12:00:00,0.0536,30.1811607,49.64286,68.81250
2020-02-03 13:00:00,0.0727,30.1508182,50.80000,71.27818
2020-02-03 14:00:00,2.9811,30.1203774,51.60377,69.97925
2020-02-03 15:00:00,3.6923,30.1170000,48.07692,69.56538
